Product URL,Product Name,Image URL,Discounted Price,Full Price,Discount %,Description,Sizes,DiscountPercentage
https://in.puma.com/in/en/pd/x-ray-2-square-womens-superior-comfort-sneakers/404686?swatch=02,X-Ray 2 Square Women’s Superior Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404686/02/sv01/fnd/IND/fmt/png/X-Ray-2-Square-Women’s-Superior-Comfort-Sneakers",3759.0,7999,-52%,"Break the mould with the PUMA X-Ray! A bold mix of futuristic design and supreme comfort, these sneakers are made to make an impact. With their striking layered look and edgy vibe, they’ll have you stepping into the future with confidence. Ready to turn heads and own the streets? Let the X-Ray vision take over! SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel IMEVA: PUMA's material for a lightweight and comfortable feel Width: Regular Toe Type: Rounded Fastener: Laces Heel type: Flat PUMA branding details","('UK 3', 'UK 4')",53.00662582822853
https://in.puma.com/in/en/pd/x-ray-2-square-womens-superior-comfort-sneakers/404686?swatch=01,X-Ray 2 Square Women’s Superior Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404686/01/sv01/fnd/IND/fmt/png/X-Ray-2-Square-Women’s-Superior-Comfort-Sneakers",3759.0,7999,-52%,"Break the mould with the PUMA X-Ray! A bold mix of futuristic design and supreme comfort, these sneakers are made to make an impact. With their striking layered look and edgy vibe, they’ll have you stepping into the future with confidence. Ready to turn heads and own the streets? Let the X-Ray vision take over! SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel IMEVA: PUMA's material for a lightweight and comfortable feel Width: Regular Toe Type: Rounded Fastener: Laces Heel type: Flat PUMA branding details","('UK 3', 'UK 4')",53.00662582822853
https://in.puma.com/in/en/pd/darter-pro-fade-womens-extreme-lightweight-running-shoes/312091?swatch=02,Darter Pro Fade Womens Extreme Lightweight Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312091/02/sv01/fnd/IND/fmt/png/Darter-Pro-Fade-Womens-Extreme-Lightweight-Running-Shoes",4199.0,6999,-40%,"Meet the all new Darter Pro Fade Running Shoes. This performance running shoe with a breathable upper ensuring optimal airflow, and responsive cushioning delivers unrivalled speed and comfort. Featuring PROFOAM technology and a progressive midfoot lockdown, hit new PBs on any terrain with the grip and responsiveness of our ProTread outsole. The upper of the shoes is made with at least 20% recycled materials PROFOAMLITE: Extremely lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ride ENGINEERED MESH: Delivering exceptional value and performance breathability, with an execution offering clean overall lines and wearability Low boot Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Ideal for Road running Textile upper Zoned rubber outsole for traction and durability PUMA cat logo branding Lockdown support in midfoot from internal structure, with a soft tongue for comfort PUMA Formstrip on lateral side","('UK 3', 'UK 4')",40.00571510215745
https://in.puma.com/in/en/pd/darter-pro-fade-womens-extreme-lightweight-running-shoes/312091?swatch=01,Darter Pro Fade Womens Extreme Lightweight Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312091/01/sv01/fnd/IND/fmt/png/Darter-Pro-Fade-Womens-Extreme-Lightweight-Running-Shoes",4199.0,6999,-40%,"Meet the all new Darter Pro Fade Running Shoes. This performance running shoe with a breathable upper ensuring optimal airflow, and responsive cushioning delivers unrivalled speed and comfort. Featuring PROFOAM technology and a progressive midfoot lockdown, hit new PBs on any terrain with the grip and responsiveness of our ProTread outsole. The upper of the shoes is made with at least 20% recycled materials PROFOAMLITE: Extremely lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ride ENGINEERED MESH: Delivering exceptional value and performance breathability, with an execution offering clean overall lines and wearability Low boot Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Ideal for Road running Textile upper Zoned rubber outsole for traction and durability PUMA cat logo branding Lockdown support in midfoot from internal structure, with a soft tongue for comfort PUMA Formstrip on lateral side","('UK 3', 'UK 4')",40.00571510215745
https://in.puma.com/in/en/pd/puma-x-ray-slimmic-metallic-womens-sneakers/394651?swatch=02,PUMA X-Ray Slimmic Metallic Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/394651/02/sv01/fnd/IND/fmt/png/PUMA-X-Ray-Slimmic-Metallic-Women's-Sneakers",3019.0,5499,-45%,"Walk the streets in comfort while radiating vibrant style.Flaunting a dynamic colorblock design on a breathable mesh upper, these sneakers redefine streetwear aesthetics. Experience the sensation of running on clouds, thanks to the SoftFoam+ sockliner that offers superior cushioning. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Heel type: Platform Shoe width: Regular fit Shoe pronation: Neutral Low boot Textile upper PUMA Formstrip on lateral side","('UK 3', 'UK 4', 'UK 5', 'UK 6')",45.099108928896165
https://in.puma.com/in/en/pd/puma-x-ray-slimmic-metallic-womens-sneakers/394651?swatch=01,PUMA X-Ray Slimmic Metallic Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/394651/01/sv01/fnd/IND/fmt/png/PUMA-X-Ray-Slimmic-Metallic-Women's-Sneakers",3569.0,5499,-35%,"Walk the streets in comfort while radiating vibrant style.Flaunting a dynamic colorblock design on a breathable mesh upper, these sneakers redefine streetwear aesthetics. Experience the sensation of running on clouds, thanks to the SoftFoam+ sockliner that offers superior cushioning. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Heel type: Platform Shoe width: Regular fit Shoe pronation: Neutral Low boot Textile upper PUMA Formstrip on lateral side","('UK 3', 'UK 4', 'UK 5')",35.09729041643935
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=03,Galaxis Pro Women's Performance Boost Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311839/03/sv01/fnd/IND/fmt/png/Galaxis-Pro-Women's-Performance-Boost-Running-Shoes",3639.0,6999,-45%,"Step into the world of comfort and high functionality with these Women's Running Footwear. Designed to provide a snug fit and premium cushioning. These running essentials are perfect for those who crave a balance of style and performance. With a focus on comfort and support, these shoes are a must-have for running enthusiasts. PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey. PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet. RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run. Fabrics Type: Textile Shoe Width: Regular Heel Type: Flat Surface: Road Toe Type: Rounded Built for running distance of up to 500km","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",48.006858122588945
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=02,Galaxis Pro Women's Performance Boost Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311839/02/sv01/fnd/IND/fmt/png/Galaxis-Pro-Women's-Performance-Boost-Running-Shoes",3359.0,6999,-50%,"Step into the world of comfort and high functionality with these Women's Running Footwear. Designed to provide a snug fit and premium cushioning. These running essentials are perfect for those who crave a balance of style and performance. With a focus on comfort and support, these shoes are a must-have for running enthusiasts. PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey. PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet. RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run. Fabrics Type: Textile Shoe Width: Regular Heel Type: Flat Surface: Road Toe Type: Rounded Built for running distance of up to 500km","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",52.00742963280469
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=01,Galaxis Pro Women's Performance Boost Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311839/01/sv01/fnd/IND/fmt/png/Galaxis-Pro-Women's-Performance-Boost-Running-Shoes",3359.0,6999,-50%,"Step into the world of comfort and high functionality with these Women's Running Footwear. Designed to provide a snug fit and premium cushioning. These running essentials are perfect for those who crave a balance of style and performance. With a focus on comfort and support, these shoes are a must-have for running enthusiasts. PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey. PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet. RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run. Fabrics Type: Textile Shoe Width: Regular Heel Type: Flat Surface: Road Toe Type: Rounded Built for running distance of up to 500km","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",52.00742963280469
https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/401345?swatch=02,Carina 2.0 Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401345/02/sv01/fnd/IND/fmt/png/Carina-2.0-Women's-Sneakers",2499.0,4999,-45%,"Step into the spotlight with the PUMA Carina 2.0 Women's Sneakers. Designed as a low boot with a lacing system, these sneakers inherit the Carina DNA and features a low to the ground tooling and a sleeker upper for a clean court silhouette from the '80s, encapsulating the essence of sneakerhead culture from Californian beach towns. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks. Heel type: Platform Shoe width: Regular fit Heel-to-toe-drop: 0 mm Shoe pronation: Neutral Low boot Synthetic upper with perforations PUMA Formstrip on lateral side EVA outsole","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",50.01000200040008
https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/401345?swatch=01,Carina 2.0 Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401345/01/sv01/fnd/IND/fmt/png/Carina-2.0-Women's-Sneakers",2499.0,4999,-45%,"Step into the spotlight with the PUMA Carina 2.0 Women's Sneakers. Designed as a low boot with a lacing system, these sneakers inherit the Carina DNA and features a low to the ground tooling and a sleeker upper for a clean court silhouette from the '80s, encapsulating the essence of sneakerhead culture from Californian beach towns. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks. Heel type: Platform Shoe width: Regular fit Heel-to-toe-drop: 0 mm Shoe pronation: Neutral Low boot Synthetic upper with perforations PUMA Formstrip on lateral side EVA outsole","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",50.01000200040008
https://in.puma.com/in/en/pd/smashic-womens-comfort-casual-sneakers/395111?swatch=01,Smashic Women's Comfort Casual Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395111/01/sv01/fnd/IND/fmt/png/Smashic-Women's-Comfort-Casual-Sneakers",2249.0,4499,-47%,"Step up your sneaker game with the Smashic Women's Sneakers from PUMA. The contrast PUMA formstrip adds a touch of style, while the Softfoam sockliner ensures maximum comfort. The rubber outsole provides superior traction, making these sneakers perfect for any occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Synthetic upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on heel","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",50.01111358079573
https://in.puma.com/in/en/pd/smashic-womens-comfort-casual-sneakers/395111?swatch=02,Smashic Women's Comfort Casual Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395111/02/sv01/fnd/IND/fmt/png/Smashic-Women's-Comfort-Casual-Sneakers",2249.0,4499,-47%,"Step up your sneaker game with the Smashic Women's Sneakers from PUMA. The contrast PUMA formstrip adds a touch of style, while the Softfoam sockliner ensures maximum comfort. The rubber outsole provides superior traction, making these sneakers perfect for any occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Synthetic upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on heel","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",50.01111358079573
https://in.puma.com/in/en/pd/smashic-womens-comfort-casual-sneakers/395111?swatch=04,Smashic Women's Comfort Casual Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395111/04/sv01/fnd/IND/fmt/png/Smashic-Women's-Comfort-Casual-Sneakers",2249.0,4499,-47%,"Step up your sneaker game with the Smashic Women's Sneakers from PUMA. The contrast PUMA formstrip adds a touch of style, while the Softfoam sockliner ensures maximum comfort. The rubber outsole provides superior traction, making these sneakers perfect for any occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Synthetic upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on heel","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",50.01111358079573
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=01,Adelina Women's Ballerina Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395002/01/sv01/fnd/IND/fmt/png/Adelina-Women's-Ballerina-Shoes",2079.0,3999,-45%,"Slip into style and comfort with the Adelina Women's Ballerinas from PUMA. The slip-on design makes them easy to wear, while the PUMA logo webbing detail adds a touch of sophistication. The Softfoam+ sockliner ensures maximum comfort, making these ballerinas perfect for any casual or dressy occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Textile upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on webbing strap PUMA Wordmark on heel","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",48.01200300075019
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=07,Adelina Women's Ballerina Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395002/07/sv01/fnd/IND/fmt/png/Adelina-Women's-Ballerina-Shoes",2079.0,3999,-45%,"Slip into style and comfort with the Adelina Women's Ballerinas from PUMA. The slip-on design makes them easy to wear, while the PUMA logo webbing detail adds a touch of sophistication. The Softfoam+ sockliner ensures maximum comfort, making these ballerinas perfect for any casual or dressy occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Textile upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on webbing strap PUMA Wordmark on heel","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",48.01200300075019
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=02,Adelina Women's Ballerina Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395002/02/sv01/fnd/IND/fmt/png/Adelina-Women's-Ballerina-Shoes",2079.0,3999,-45%,"Slip into style and comfort with the Adelina Women's Ballerinas from PUMA. The slip-on design makes them easy to wear, while the PUMA logo webbing detail adds a touch of sophistication. The Softfoam+ sockliner ensures maximum comfort, making these ballerinas perfect for any casual or dressy occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Textile upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on webbing strap PUMA Wordmark on heel","('UK 4', 'UK 5', 'UK 6', 'UK 7')",48.01200300075019
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=04,Adelina Women's Ballerina Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395002/04/sv01/fnd/IND/fmt/png/Adelina-Women's-Ballerina-Shoes",2079.0,3999,-45%,"Slip into style and comfort with the Adelina Women's Ballerinas from PUMA. The slip-on design makes them easy to wear, while the PUMA logo webbing detail adds a touch of sophistication. The Softfoam+ sockliner ensures maximum comfort, making these ballerinas perfect for any casual or dressy occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Textile upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on webbing strap PUMA Wordmark on heel","('UK 6', 'UK 7')",48.01200300075019
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=04,Softride Sophia 2 Women's Slip-On Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311886/04/sv01/fnd/IND/fmt/png/Softride-Sophia-2-Women's-Slip-On-Shoes",5499.0,5499,0%,"Walk free in PUMA's Softride Sophia 2 Res Slip-On Shoes. The Softride technology provides a plush feel underfoot, while the laceless design allows for natural movement and flexibility. Its sleek, cushioned silhouette liberates your stride, while the midsole puts an effortless spring in your step so you can go further, faster. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day SOFTRIDE: PUMA’s softest foam for advanced cushioning and all-day comfort Low boot Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 9 mm Shoe pronation: Neutral Textile upper Zoned Rubber outsole PUMA cat logo branding Slip on","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",0.0
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=03,Softride Sophia 2 Women's Slip-On Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311886/03/sv01/fnd/IND/fmt/png/Softride-Sophia-2-Women's-Slip-On-Shoes",5499.0,5499,0%,"Walk free in PUMA's Softride Sophia 2 Res Slip-On Shoes. The Softride technology provides a plush feel underfoot, while the laceless design allows for natural movement and flexibility. Its sleek, cushioned silhouette liberates your stride, while the midsole puts an effortless spring in your step so you can go further, faster. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day SOFTRIDE: PUMA’s softest foam for advanced cushioning and all-day comfort Low boot Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 9 mm Shoe pronation: Neutral Textile upper Zoned Rubber outsole PUMA cat logo branding Slip on","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8')",0.0
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=01,Softride Sophia 2 Women's Slip-On Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311886/01/sv01/fnd/IND/fmt/png/Softride-Sophia-2-Women's-Slip-On-Shoes",3849.0,5499,-30%,"Walk free in PUMA's Softride Sophia 2 Res Slip-On Shoes. The Softride technology provides a plush feel underfoot, while the laceless design allows for natural movement and flexibility. Its sleek, cushioned silhouette liberates your stride, while the midsole puts an effortless spring in your step so you can go further, faster. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day SOFTRIDE: PUMA’s softest foam for advanced cushioning and all-day comfort Low boot Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 9 mm Shoe pronation: Neutral Textile upper Zoned Rubber outsole PUMA cat logo branding Slip on","('UK 3', 'UK 4', 'UK 5')",30.00545553737043
https://in.puma.com/in/en/pd/court-shatter-low-sneakers/399844?swatch=01,Court Shatter Low Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399844/01/sv01/fnd/IND/fmt/png/Court-Shatter-Low-Sneakers",2999.0,5999,-47%,"These kicks are all about clean court styling with a modern twist. Featuring a perforated upper for breathability and a low-top design for that classic look, they're perfect for dominating that casual street style. With their sleek silhouette and lacing for a secure fit, these sneakers are a must-have for any sneakerhead looking to up their game. Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 0 mm Shoe pronation: Neutral Low boot Synthetic upper EVA outsole Low-cut collar for easy daily wear PUMA Formstrip on lateral side PUMA Wordmark at tongue","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",50.00833472245374
https://in.puma.com/in/en/pd/court-shatter-low-sneakers/399844?swatch=02,Court Shatter Low Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399844/02/sv01/fnd/IND/fmt/png/Court-Shatter-Low-Sneakers",2999.0,5999,-47%,"These kicks are all about clean court styling with a modern twist. Featuring a perforated upper for breathability and a low-top design for that classic look, they're perfect for dominating that casual street style. With their sleek silhouette and lacing for a secure fit, these sneakers are a must-have for any sneakerhead looking to up their game. Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 0 mm Shoe pronation: Neutral Low boot Synthetic upper EVA outsole Low-cut collar for easy daily wear PUMA Formstrip on lateral side PUMA Wordmark at tongue","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",50.00833472245374
https://in.puma.com/in/en/pd/palermo-classic-comfort-low-boot-sneakers/402693?swatch=06,Palermo Classic Comfort Low Boot Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402693/06/sv01/fnd/IND/fmt/png/Palermo-Classic-Comfort-Low-Boot-Sneakers",5599.0,6999,-20%,"The Palermo brings back the timeless appeal of a terrace classic with a vintage silhouette and premium materials. Combining suede and leather details with retro PUMA branding, this sneaker seamlessly blends sports heritage with street style. Perfect for everyday wear, it honors PUMA’s legacy while delivering lasting comfort and style. ORTHOLITE®: Provides step-in comfort and long-lasting cushioning Material: Suede & Leather Tongue: Suede with mesh backing Lining: Synthetic leather Sockliner: Synthetic leather Fit: Regular Heel Type: Flat Fastener: Laces Toe Type: Rounded Profile: Low Boot","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12')",20.002857551078726
https://in.puma.com/in/en/pd/club-kayzer-superior-cushioning-casual-shoes/402603?swatch=01,Club Kayzer Superior Cushioning Casual Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402603/01/sv01/fnd/IND/fmt/png/Club-Kayzer-Superior-Cushioning-Casual-Shoes",3299.0,5499,-40%,"Draw attention with the PUMA Club Kayzer — a sneaker that blends timeless style with a fearless edge. Whether you're hitting the streets or making a statement, the Club Kayzer brings bold energy and comfort to every step. SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel Width: Regular Toe Type: Rounded Fastener: Laces Tooling: Rubber Heel type: Flat Lining: Textile Outsole: Rubber","('UK 3', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",40.00727404982724
https://in.puma.com/in/en/pd/court-shatter-low-sneakers/399844?swatch=04,Court Shatter Low Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399844/04/sv01/fnd/IND/fmt/png/Court-Shatter-Low-Sneakers",2999.0,5999,-47%,"These kicks are all about clean court styling with a modern twist. Featuring a perforated upper for breathability and a low-top design for that classic look, they're perfect for dominating that casual street style. With their sleek silhouette and lacing for a secure fit, these sneakers are a must-have for any sneakerhead looking to up their game. Heel type: Flat Shoe width: Regular fit Heel-to-toe-drop: 0 mm Shoe pronation: Neutral Low boot Synthetic upper EVA outsole Low-cut collar for easy daily wear PUMA Formstrip on lateral side PUMA Wordmark at tongue","('UK 3', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",50.00833472245374
https://in.puma.com/in/en/pd/softride-pro-24-v-slides/401121?swatch=03,Softride Pro 24 V Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401121/03/sv01/fnd/IND/fmt/png/Softride-Pro-24-V-Slides",3799.0,3799,0%,"Whether it's summer strolls or poolside lounging, the Softride Pro Slides keep you in sublime comfort. Its moulded EVA outsole and footbed cradle your feet, while the durable upper makes each step secure—the perfect companion for carefree days in the sun. SOFTRIDE PRO: PUMA’s softest foam for advanced cushioning and all-day comfort Heel type: Flat Shoe width: Regular fit Durable synthetic leather upper Light molded EVA outsole PUMA wordmark branding Soft molded footbed","('UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=05,CA Pro Classic Leather Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402538/05/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",5599.0,7999,-30%,"Elevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection. Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look. Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch. All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable. Upper: Leather Ideal For: Casual Outings, Everyday Wear, Urban Exploration Collection: CA Pro Classic","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12')",30.0037504688086
https://in.puma.com/in/en/pd/smashic-comfort-casual-sneakers/394371?swatch=01,Smashic Comfort Casual Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/394371/01/sv01/fnd/IND/fmt/png/Smashic-Comfort-Casual-Sneakers",2249.0,4499,-48%,"Step up your sneaker game with the Smashic Sneakers from PUMA. The PUMA formstrip adds a touch of style, while the Softfoam sockliner ensures maximum comfort. The rubber outsole provides superior traction, making these sneakers perfect for any occasion. SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Synthetic upper Rubber outsole Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Heel-to-toe-drop: 0 mm PUMA Cat logo on heel PUMA Wordmark & Cat Logo on tongue","('UK 3', 'UK 4', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",50.01111358079573
